Product ID,Product Name,Category,Stock Quantity,Supplier,Discount,Rating,Reviews,SKU,Warehouse,Return Policy,Brand,Supplier Contact,Placeholder,Price
1448,Product C,Clothing,14,Supplier Y,41.77943044464625,4.113449055178138,64,SKU002,Warehouse B,30 Days,Brand Y,9067076415,19,750.7513793285741
1449,Product B,Clothing,57,Supplier X,19.03230733487287,4.404984494023504,28,SKU003,Warehouse C,30 Days,Brand Y,9482098207,62,122.3275697895083
1450,Product A,Home,59,Supplier X,3.18316666205038,2.087828459641314,24,SKU002,Warehouse A,15 Days,Brand Z,9190406550,50,255.0888630603668
1451,Product A,Clothing,8,Supplier Y,3.291887108215125,3.373844889807345,39,SKU001,Warehouse A,30 Days,Brand Z,9597404169,13,809.2721649883649
1452,Product C,Electronics,72,Supplier X,2.13723032623045,2.132996249109498,25,SKU003,Warehouse B,30 Days,Brand X,9454135098,34,765.3630069267972
1453,Product C,Clothing,19,Supplier Y,20.45727109370186,1.436092642877973,16,SKU003,Warehouse C,30 Days,Brand X,9238318181,44,392.294359407883
1454,Product A,Clothing,32,Supplier X,35.920313884918,3.736790973898723,30,SKU002,Warehouse C,15 Days,Brand Y,9362902133,32,954.8529330131395
1455,Product C,Clothing,95,Supplier Y,10.18612309652577,1.571990204781755,60,SKU002,Warehouse B,15 Days,Brand Z,9966388380,60,911.5365856761999
1456,Product C,Home,29,Supplier Y,32.32342602157748,3.670791046825886,7,SKU001,Warehouse C,7 Days,Brand Y,9543722762,92,962.6777416211174
1457,Product C,Electronics,41,Supplier Z,34.35442360518521,3.591857219621637,68,SKU002,Warehouse C,15 Days,Brand X,9293724145,71,433.6355432859075
1458,Product B,Clothing,75,Supplier X,12.7601062007799,4.240993777696068,0,SKU003,Warehouse A,30 Days,Brand X,9000226725,52,205.4988478488262
1459,Product B,Home,45,Supplier Z,30.02788280303146,1.558218418254258,78,SKU002,Warehouse C,15 Days,Brand X,9309518580,97,630.3920527004276
1460,Product C,Clothing,13,Supplier Y,34.24341700134237,4.133920594035244,99,SKU001,Warehouse B,15 Days,Brand Z,9866097742,77,687.9254266964065
1461,Product C,Electronics,27,Supplier Z,23.33068114010629,4.997106103784948,70,SKU003,Warehouse A,15 Days,Brand Y,9979872415,77,134.1873666060148
1462,Product B,Clothing,19,Supplier Y,16.83582986400475,4.404169794343609,45,SKU003,Warehouse B,30 Days,Brand Z,9644996186,49,788.6182039529468
1463,Product B,Electronics,26,Supplier X,30.95757757871637,4.007248305310664,90,SKU002,Warehouse B,7 Days,Brand Z,9374670181,14,27.87961756236092
1464,Product A,Clothing,53,Supplier X,48.89235436640285,3.64866141877883,98,SKU001,Warehouse C,7 Days,Brand X,9119653811,41,487.9011036020156
1465,Product A,Electronics,51,Supplier X,21.3420704684489,2.687125938741718,90,SKU001,Warehouse C,7 Days,Brand X,9442702464,19,337.7060968999459
1466,Product B,Clothing,37,Supplier Y,19.58675481425605,3.922000671566409,19,SKU002,Warehouse A,7 Days,Brand Y,9425819624,91,742.9000293000933
1467,Product C,Electronics,9,Supplier Z,23.21334512130567,3.896712140561813,81,SKU003,Warehouse B,15 Days,Brand Z,9090787853,67,319.6331201475978
1468,Product C,Clothing,92,Supplier X,3.810919672252411,3.525993130749153,39,SKU003,Warehouse B,7 Days,Brand Y,9061873026,6,828.5390416532225
1469,Product C,Clothing,96,Supplier Y,27.6581639835695,4.185113513191314,1,SKU003,Warehouse C,15 Days,Brand Y,9070883613,65,599.0039538930024
1470,Product C,Home,52,Supplier Z,16.43486936086318,2.795055553707339,93,SKU002,Warehouse B,15 Days,Brand Y,9289661598,72,795.9544281444513
1471,Product A,Home,54,Supplier Y,6.071106116563124,1.485010848529563,60,SKU003,Warehouse B,7 Days,Brand Y,9468185728,22,989.4472314612275
1472,Product B,Electronics,3,Supplier Y,23.31283705586867,3.23627091043695,93,SKU003,Warehouse B,30 Days,Brand X,9650875811,35,682.3667622861212
1473,Product C,Clothing,96,Supplier X,0.1691993286988713,2.06017411484537,70,SKU002,Warehouse B,7 Days,Brand Y,9645772973,11,985.1008131980277
1474,Product A,Electronics,69,Supplier Y,20.08926225813795,2.537732389716601,76,SKU003,Warehouse B,7 Days,Brand X,9622905270,22,38.54796365248829
1475,Product C,Home,8,Supplier Y,5.286763396322525,1.069659615764904,96,SKU002,Warehouse A,15 Days,Brand Y,9739226531,94,344.7585885989703
1476,Product B,Electronics,14,Supplier Z,1.214635169989015,2.531162351671533,29,SKU001,Warehouse B,15 Days,Brand X,9960552362,10,116.7747319166861
1477,Product A,Electronics,3,Supplier X,41.2237523122251,4.235204424541818,29,SKU001,Warehouse B,7 Days,Brand Y,9266986483,0,269.6818820705952
1478,Product B,Home,24,Supplier Y,45.81244016413174,3.170889467753019,86,SKU002,Warehouse A,7 Days,Brand Z,9301016424,76,840.4990201345167
1479,Product B,Clothing,13,Supplier Y,10.38373241795533,1.039202107735884,44,SKU002,Warehouse C,30 Days,Brand Z,9459100202,38,42.00003267282941
1480,Product A,Electronics,43,Supplier Z,26.96491319171306,2.879375280959389,23,SKU002,Warehouse C,30 Days,Brand X,9354902926,92,524.9811063750698
1481,Product A,Home,29,Supplier Y,13.89790785654925,2.16580659058163,83,SKU003,Warehouse A,30 Days,Brand X,9056608037,69,571.4574204570492
1482,Product A,Clothing,72,Supplier Y,24.67887193360911,2.910202621588684,91,SKU003,Warehouse A,15 Days,Brand Y,9813136683,30,565.5396352052366
1483,Product A,Home,51,Supplier Y,21.83156604470801,2.618770885791508,55,SKU002,Warehouse C,30 Days,Brand Z,9576295931,8,480.5441030850232
1484,Product A,Electronics,42,Supplier Y,13.45255275402428,4.727916878229526,82,SKU002,Warehouse B,15 Days,Brand Y,9484866668,55,792.6969351220578
1485,Product A,Clothing,31,Supplier Y,35.01967898176488,1.164709195852063,60,SKU003,Warehouse B,15 Days,Brand X,9886725873,17,142.2076586104957
1486,Product A,Clothing,63,Supplier Z,6.324547966012712,3.734352045127729,12,SKU003,Warehouse A,7 Days,Brand Y,9011201590,58,317.4712453952794
1487,Product C,Home,26,Supplier Y,2.653639108568356,4.404106385206966,79,SKU002,Warehouse B,30 Days,Brand Z,9320881206,66,619.568792910721
1488,Product B,Home,18,Supplier Y,38.38377165186396,4.836954338601902,55,SKU003,Warehouse A,7 Days,Brand Z,9998797133,95,694.0418526052763
1489,Product A,Home,82,Supplier Y,33.29650156103399,1.710544906177184,14,SKU003,Warehouse C,7 Days,Brand Z,9212459223,2,410.1069474592857
1490,Product C,Clothing,57,Supplier Y,24.9263062073199,3.125219207864776,10,SKU001,Warehouse B,15 Days,Brand Z,9231155129,29,876.6175506939608
1491,Product C,Clothing,7,Supplier X,23.38948852362708,1.174358309268848,11,SKU002,Warehouse C,30 Days,Brand Z,9608154936,63,421.3384627289552
1492,Product C,Electronics,48,Supplier X,24.87056897457131,2.996734097820354,85,SKU002,Warehouse B,7 Days,Brand X,9497018039,69,408.7483730048498
1493,Product B,Clothing,80,Supplier X,21.85120380493364,1.501832358163928,88,SKU003,Warehouse B,15 Days,Brand Y,9426499201,90,45.84518887251111
1494,Product A,Electronics,60,Supplier X,19.64461479155896,4.351586698794854,2,SKU001,Warehouse B,7 Days,Brand Y,9939585010,1,555.6299228327865
1495,Product C,Home,33,Supplier Z,24.98453014430602,1.455480010421459,23,SKU002,Warehouse A,30 Days,Brand Y,9543816315,19,711.594030126786
1496,Product B,Home,3,Supplier X,26.42575855798802,3.053153441545981,88,SKU002,Warehouse C,15 Days,Brand X,9095848865,80,123.2937818816796
1497,Product B,Clothing,4,Supplier Z,34.59511570418105,3.084384275971015,8,SKU003,Warehouse A,30 Days,Brand X,9364105776,96,312.3784384269921
1498,Product B,Home,4,Supplier X,35.56035803670113,4.886601991726422,91,SKU002,Warehouse A,7 Days,Brand X,9119699775,80,783.4443842450237
1499,Product C,Home,42,Supplier Z,18.88145400700723,3.619922776155553,45,SKU003,Warehouse C,15 Days,Brand X,9618139900,28,372.2602410594396
1500,Product A,Clothing,9,Supplier X,20.67702613717444,2.151361172307208,93,SKU001,Warehouse C,7 Days,Brand Y,9405540694,8,249.1864374196395
1501,Product C,Electronics,51,Supplier Y,18.68485848681115,1.963197239752554,70,SKU001,Warehouse A,7 Days,Brand Z,9798121351,3,675.4786569294611
1502,Product C,Clothing,17,Supplier X,26.82678868128552,1.51299282258026,59,SKU002,Warehouse A,30 Days,Brand Z,9877227076,39,204.7911898949391
1503,Product A,Electronics,17,Supplier X,22.66767689570976,4.026058896196238,10,SKU003,Warehouse A,15 Days,Brand X,9698035641,54,896.6963903873451
1504,Product A,Clothing,97,Supplier X,44.47982315680968,3.763026624729354,9,SKU001,Warehouse C,7 Days,Brand Y,9166006698,12,114.5424120658795
1505,Product A,Clothing,20,Supplier Y,34.81806334582363,3.439508509232424,2,SKU002,Warehouse A,30 Days,Brand Y,9385600317,5,709.4843042599987
1506,Product B,Home,14,Supplier Z,44.93281918772228,1.163361771799953,18,SKU002,Warehouse C,30 Days,Brand X,9400557432,72,504.5532142735115
1507,Product A,Clothing,22,Supplier Z,35.45684957797128,4.051315465577177,1,SKU002,Warehouse A,15 Days,Brand Y,9076913203,25,871.2302667730237
1508,Product C,Clothing,52,Supplier Y,48.5496074261907,3.567550308593917,16,SKU003,Warehouse C,7 Days,Brand Z,9804087328,40,134.9331401159743
1509,Product A,Electronics,27,Supplier X,31.78683891276345,4.855555472441953,92,SKU003,Warehouse A,15 Days,Brand X,9795475919,41,681.115969311127
1510,Product C,Home,43,Supplier X,48.17750690815274,3.348808519507248,1,SKU001,Warehouse B,15 Days,Brand Y,9056574692,77,576.3340927895676
1511,Product B,Electronics,3,Supplier X,7.908494520471304,2.215807626646833,52,SKU003,Warehouse B,7 Days,Brand Y,9612620474,60,485.289240817646
1512,Product C,Electronics,88,Supplier Z,2.623884041470192,2.526082208757281,15,SKU003,Warehouse C,15 Days,Brand Y,9799007419,61,496.4931907983417
1513,Product C,Home,94,Supplier Z,28.95625926019296,1.70336282151293,9,SKU002,Warehouse C,15 Days,Brand X,9948847294,97,724.7571921805454
1514,Product A,Home,8,Supplier Y,49.17466028998874,3.891656728805541,67,SKU002,Warehouse B,15 Days,Brand Z,9009443439,67,938.3642383854739
1515,Product A,Home,86,Supplier Y,20.88026236511984,3.830886640086901,42,SKU001,Warehouse C,30 Days,Brand Y,9549057719,20,100.3391425278576
1516,Product C,Clothing,89,Supplier Z,10.60216810964798,1.802600061910705,89,SKU002,Warehouse C,7 Days,Brand X,9466915620,30,29.30762113441503
1517,Product A,Home,10,Supplier X,26.0770724596757,1.633957292729114,57,SKU002,Warehouse B,15 Days,Brand X,9760783803,42,807.6477445563914
1518,Product B,Home,29,Supplier X,32.43993122894443,1.308019732808778,59,SKU002,Warehouse A,30 Days,Brand Y,9900096873,20,117.0876936752517
1519,Product B,Home,40,Supplier X,15.75893477579445,4.647902974727034,23,SKU003,Warehouse C,30 Days,Brand X,9673968629,28,986.8298281196196
1520,Product A,Electronics,65,Supplier X,35.73846792496298,1.932279334779405,75,SKU002,Warehouse C,15 Days,Brand Z,9858423293,54,623.1547664692489
1521,Product B,Electronics,21,Supplier Y,48.75572535228629,2.376654107007216,84,SKU001,Warehouse A,7 Days,Brand Z,9471276503,57,654.3577313015993
1522,Product A,Clothing,24,Supplier Y,44.84815608553085,2.122018033509963,15,SKU001,Warehouse A,30 Days,Brand X,9904195378,23,206.9027859086372
1523,Product C,Electronics,73,Supplier Z,14.57926867560976,2.654498410443164,99,SKU002,Warehouse C,15 Days,Brand Y,9113805084,44,247.9091871937077
1524,Product C,Clothing,60,Supplier Y,16.33618415722992,3.856195197529933,98,SKU002,Warehouse C,7 Days,Brand Z,9104881890,79,662.7568000682577
1525,Product B,Electronics,26,Supplier X,18.57706122247943,4.482382534905138,8,SKU001,Warehouse A,7 Days,Brand Y,9723178120,8,910.629569554855
1526,Product A,Home,9,Supplier Z,19.72763891968227,1.730394998114161,5,SKU003,Warehouse C,15 Days,Brand X,9150335573,84,982.5666489723909
1527,Product A,Electronics,20,Supplier Y,5.015974959663971,3.74564937496466,64,SKU002,Warehouse A,30 Days,Brand Z,9591952851,65,206.0506371647827
1528,Product B,Clothing,56,Supplier Y,38.09814194446447,2.410248568969941,77,SKU001,Warehouse A,7 Days,Brand Y,9992858407,1,142.7784264826923
1529,Product C,Electronics,99,Supplier Y,18.26696318053502,4.922108673189172,23,SKU003,Warehouse C,7 Days,Brand X,9551665091,36,65.83734418318257
1530,Product B,Home,36,Supplier Y,43.99099883527261,2.195676637136307,9,SKU001,Warehouse C,7 Days,Brand Y,9541322410,36,869.6140479797145
1531,Product C,Clothing,36,Supplier Y,46.34703115600544,1.02877182403144,81,SKU003,Warehouse A,7 Days,Brand Z,9364574155,68,301.7676983879041
1532,Product A,Home,73,Supplier X,1.221565465384405,3.062559896079381,72,SKU001,Warehouse C,30 Days,Brand X,9785178902,45,11.79391353055914
1533,Product C,Home,22,Supplier X,49.42515349641031,1.602924337103751,26,SKU001,Warehouse A,30 Days,Brand X,9655449958,5,231.5799051958645
1534,Product B,Clothing,1,Supplier X,35.50113657500923,1.177977707273596,82,SKU003,Warehouse B,15 Days,Brand Y,9106456071,47,347.0366692984242
1535,Product A,Home,69,Supplier Y,26.01961129964812,3.793076927790834,99,SKU002,Warehouse B,15 Days,Brand Y,9881357385,7,991.0763078017184
1536,Product B,Home,73,Supplier Z,19.47638041862766,3.929037130033826,2,SKU001,Warehouse A,30 Days,Brand X,9357192854,31,528.3061779185108
1537,Product B,Electronics,37,Supplier X,25.92590663048565,2.84279605246601,37,SKU002,Warehouse A,15 Days,Brand Z,9452674140,76,212.6668081191503
1538,Product C,Home,83,Supplier X,16.23123619892222,3.707542067026309,72,SKU001,Warehouse C,7 Days,Brand Z,9536107383,66,341.4701612663166
1539,Product B,Home,72,Supplier Y,31.13439068482741,3.152957792988536,73,SKU003,Warehouse A,30 Days,Brand Y,9485481836,72,337.0046106813097
1540,Product C,Home,96,Supplier Z,4.649013822239562,3.519204430887727,72,SKU002,Warehouse A,7 Days,Brand Y,9240527967,67,29.52848899854373
1541,Product A,Home,13,Supplier X,31.05613014559051,3.386815892751845,16,SKU003,Warehouse C,30 Days,Brand Y,9059988407,27,143.8312236297158
1542,Product C,Clothing,84,Supplier X,13.76724250692221,3.66329105622237,47,SKU003,Warehouse C,30 Days,Brand Z,9497465485,39,698.2444951061791
1543,Product A,Electronics,43,Supplier Z,0.8817414526173184,1.798522594692685,48,SKU002,Warehouse B,15 Days,Brand Z,9164233807,15,129.0484767050273
1544,Product C,Home,37,Supplier Y,27.63528830814388,2.074826480146801,42,SKU002,Warehouse A,30 Days,Brand Y,9496000870,56,238.4269338400576
1545,Product B,Home,94,Supplier Z,28.92238779263482,2.759852598030768,83,SKU002,Warehouse A,15 Days,Brand Y,9263780079,74,357.2299254202657
1546,Product C,Clothing,74,Supplier Y,21.3284502355768,2.784512037676746,6,SKU003,Warehouse B,30 Days,Brand X,9165674768,54,760.1575950572708
1547,Product C,Home,95,Supplier X,3.614311627515843,4.097646846347617,67,SKU003,Warehouse A,7 Days,Brand X,9053532691,82,586.5769552192604
1548,Product A,Clothing,25,Supplier Z,44.66714764020958,2.469574636918128,73,SKU003,Warehouse C,7 Days,Brand X,9584666994,85,692.1099851386826
1549,Product B,Electronics,93,Supplier Z,30.57154036139444,1.650020624236729,20,SKU002,Warehouse A,7 Days,Brand X,9457531403,38,571.3422021659705
1550,Product C,Electronics,88,Supplier X,5.785664978448479,2.005863881964304,77,SKU001,Warehouse C,7 Days,Brand Y,9891336648,75,686.7565009696503
1551,Product B,Home,21,Supplier X,25.54652882970738,1.858934009536914,24,SKU002,Warehouse A,7 Days,Brand Z,9091921019,54,12.81373212733272
1552,Product C,Home,41,Supplier Y,24.86271579742357,3.926640077024088,80,SKU001,Warehouse B,7 Days,Brand Z,9181764217,29,931.5891629277152
1553,Product C,Home,73,Supplier X,3.020093439646349,2.881358458503928,60,SKU003,Warehouse C,30 Days,Brand X,9140623687,41,119.8110285660585
1554,Product B,Clothing,42,Supplier X,30.34298518014737,3.834522791883934,27,SKU001,Warehouse C,15 Days,Brand Z,9824930728,4,412.1866050171358
1555,Product C,Home,42,Supplier Z,40.41631994607823,2.664878723030508,77,SKU002,Warehouse B,30 Days,Brand X,9221448420,44,773.3279865424063
1556,Product B,Home,2,Supplier Y,37.45040271242391,4.558942410015621,51,SKU002,Warehouse C,7 Days,Brand Y,9056126036,63,440.8784108293297
1557,Product C,Electronics,68,Supplier X,10.14847070820917,4.934081230890938,12,SKU002,Warehouse B,7 Days,Brand X,9688058345,31,947.3741261508407
1558,Product A,Home,8,Supplier Z,43.11462647771057,3.679370034810447,33,SKU001,Warehouse A,30 Days,Brand Z,9836476831,97,472.9130590137791
1559,Product B,Electronics,96,Supplier X,17.12710828296754,4.455250228944875,66,SKU002,Warehouse B,15 Days,Brand Z,9749378468,11,876.1900115466447
1560,Product C,Home,61,Supplier X,47.32541891459707,3.031733068688251,3,SKU001,Warehouse A,15 Days,Brand Z,9968983405,65,812.7198322286482
1561,Product C,Electronics,14,Supplier X,3.587398211285686,4.738483361415632,43,SKU003,Warehouse C,15 Days,Brand Y,9505250577,51,981.1764397706963
1562,Product A,Home,77,Supplier X,24.31043442599213,4.326345942691312,14,SKU001,Warehouse C,15 Days,Brand X,9213993500,70,927.2823029434657
1563,Product B,Electronics,21,Supplier Y,29.85621885887746,4.967114287064156,83,SKU003,Warehouse B,7 Days,Brand Y,9913356934,31,899.1425963657499
1564,Product C,Clothing,24,Supplier Z,12.38250492373024,3.492374941311122,7,SKU001,Warehouse A,7 Days,Brand Y,9219928103,34,734.2882971142736
1565,Product A,Electronics,50,Supplier Z,38.56900943601138,4.116826961072914,4,SKU003,Warehouse B,15 Days,Brand X,9181534820,5,373.3281657955386
1566,Product C,Electronics,82,Supplier X,31.34478399053585,3.171472559912854,65,SKU002,Warehouse C,30 Days,Brand Z,9427958647,21,115.0641643792534
1567,Product B,Electronics,45,Supplier Z,0.9054718643977777,2.036480417085691,91,SKU001,Warehouse C,30 Days,Brand Z,9954540677,88,691.7586017417461
1568,Product C,Home,64,Supplier X,30.41842953481179,2.419020684519031,85,SKU003,Warehouse A,7 Days,Brand Z,9730922899,46,978.8675405245853
1569,Product C,Home,64,Supplier Z,24.57391172092232,4.576021658925264,72,SKU002,Warehouse A,30 Days,Brand Z,9347737398,12,729.3383929585502
1570,Product C,Home,26,Supplier Y,9.801460085175384,1.223791786394482,91,SKU002,Warehouse C,7 Days,Brand Y,9539553207,22,929.4420755845622
1571,Product C,Clothing,32,Supplier Y,49.78741135297648,3.365919544297633,45,SKU003,Warehouse C,7 Days,Brand X,9253646664,43,806.2616658259616
1572,Product A,Clothing,57,Supplier Z,44.85810974138074,2.489936130016435,64,SKU003,Warehouse A,15 Days,Brand X,9842324167,8,171.483528365512
1573,Product A,Electronics,53,Supplier X,14.62538475145317,2.546770152022223,99,SKU001,Warehouse B,15 Days,Brand X,9826594000,58,256.7117328853744
1574,Product B,Clothing,33,Supplier X,27.05354603993081,4.538284825655069,65,SKU003,Warehouse B,15 Days,Brand Y,9093664855,29,348.4469457447269
1575,Product A,Electronics,52,Supplier X,15.82510699551454,4.415289498184906,25,SKU003,Warehouse A,15 Days,Brand Z,9366921703,83,176.5778398946241
1576,Product A,Electronics,95,Supplier X,38.77478758180391,3.395369502289875,30,SKU002,Warehouse A,15 Days,Brand Z,9376118396,43,585.8348193462766
1577,Product B,Electronics,18,Supplier Y,46.51657165982275,2.091675389617336,50,SKU003,Warehouse A,15 Days,Brand X,9191263190,48,975.6960188936017
1578,Product A,Clothing,35,Supplier X,17.94143034571918,2.901825384648096,40,SKU003,Warehouse C,30 Days,Brand Z,9023685024,15,763.844245101797
1579,Product A,Home,12,Supplier X,40.27921245718137,2.633173575156864,50,SKU003,Warehouse B,15 Days,Brand Y,9540689429,85,429.1528815767873
1580,Product B,Clothing,51,Supplier X,24.92037713566024,2.414472116809981,18,SKU002,Warehouse A,15 Days,Brand Z,9753420337,73,14.45943617048577
1581,Product B,Electronics,89,Supplier X,19.82892806557886,1.411142314229186,94,SKU002,Warehouse B,7 Days,Brand Z,9767020782,83,320.1432510267969
1582,Product B,Electronics,95,Supplier Y,46.92109260493849,3.172455546861281,72,SKU002,Warehouse C,7 Days,Brand Z,9832754389,52,531.491694815293
1583,Product C,Clothing,10,Supplier Z,25.52023443595157,2.207325191497934,2,SKU002,Warehouse C,15 Days,Brand X,9527847194,1,331.0083651134509
1584,Product C,Electronics,52,Supplier Z,23.37052501287324,3.643231771710114,37,SKU001,Warehouse A,7 Days,Brand Y,9343764527,66,119.9245737936209
1585,Product B,Electronics,34,Supplier X,33.62172009811715,2.276815743302123,69,SKU002,Warehouse A,30 Days,Brand X,9804476993,41,448.3373072932756
1586,Product B,Clothing,67,Supplier X,13.06171005091422,2.724653972539207,44,SKU002,Warehouse A,30 Days,Brand Y,9380790750,63,260.7202887960591
1587,Product B,Clothing,39,Supplier Z,16.23964353941579,1.20944149677763,70,SKU001,Warehouse A,30 Days,Brand X,9130391948,7,910.1400526968864
1588,Product C,Clothing,8,Supplier Y,46.60229181193113,4.97015227962191,40,SKU001,Warehouse B,30 Days,Brand Y,9924384385,72,110.7369832160056
1589,Product C,Electronics,96,Supplier Y,33.92649227184712,3.030441533100703,24,SKU001,Warehouse A,15 Days,Brand Y,9014256429,91,58.66110243746328
1590,Product A,Electronics,29,Supplier Y,41.33185738855028,1.096950376656691,88,SKU003,Warehouse B,30 Days,Brand X,9329149766,20,15.26102746331343
1591,Product A,Home,22,Supplier Y,13.55558809677148,3.164922635044576,49,SKU002,Warehouse C,30 Days,Brand X,9203112831,96,334.7889876408012
1592,Product B,Home,84,Supplier Y,27.1895094964936,4.481415997222599,0,SKU003,Warehouse C,30 Days,Brand Z,9145669898,59,663.7829698188797
1593,Product C,Clothing,70,Supplier Y,48.56981334947491,4.090208537064811,53,SKU001,Warehouse B,30 Days,Brand Y,9143423214,33,733.1096153529747
1594,Product C,Home,61,Supplier Y,15.93519495141088,3.803626736517816,85,SKU001,Warehouse B,7 Days,Brand Y,9759433753,3,458.7290665479059
1595,Product C,Electronics,43,Supplier Y,8.023823815852094,1.55785861839614,83,SKU001,Warehouse A,30 Days,Brand Y,9834880190,88,687.485363950714
1596,Product B,Home,49,Supplier Y,25.5443004112332,3.630948315949889,12,SKU001,Warehouse A,30 Days,Brand Y,9548014128,61,366.3148958532098
1597,Product A,Electronics,29,Supplier X,19.39105443624381,4.065193512049041,39,SKU003,Warehouse A,7 Days,Brand Y,9883851582,95,671.1281577867508
1598,Product B,Clothing,81,Supplier Y,7.978861639335677,3.289676255861986,20,SKU001,Warehouse C,7 Days,Brand Z,9994484244,75,50.19002544934967
1599,Product A,Clothing,31,Supplier X,44.4275691351684,4.570996018081406,86,SKU002,Warehouse B,15 Days,Brand Z,9019262896,1,396.8454547213341
1600,Product A,Electronics,53,Supplier Z,49.53619552768889,2.107959127139542,40,SKU002,Warehouse B,7 Days,Brand Z,9216791630,49,792.9411808568474
1601,Product B,Home,34,Supplier X,28.42910903449989,1.968578798957002,60,SKU002,Warehouse B,7 Days,Brand Y,9479314511,75,804.9759701544114
1602,Product A,Clothing,38,Supplier Z,38.7338384186727,4.478278979770584,32,SKU003,Warehouse B,7 Days,Brand X,9716902408,25,718.9872910869377
1603,Product A,Clothing,57,Supplier X,42.95191847731498,3.50159297196581,72,SKU001,Warehouse A,30 Days,Brand X,9712763540,84,212.1962343641658
1604,Product C,Home,4,Supplier Z,35.04910030109134,1.005788882083997,28,SKU003,Warehouse A,15 Days,Brand Y,9037799348,36,254.7330677413269
1605,Product A,Home,2,Supplier X,2.207802455586561,2.41252563404421,54,SKU002,Warehouse B,15 Days,Brand Z,9652443507,54,996.1278399918672
1606,Product B,Electronics,12,Supplier X,7.88171158584089,4.431423943258698,31,SKU001,Warehouse A,30 Days,Brand X,9561408498,99,112.3442271299403
1607,Product B,Home,35,Supplier Z,3.549459557569323,1.109278046566973,10,SKU003,Warehouse C,15 Days,Brand X,9976668535,17,188.8560719133853
1608,Product A,Home,70,Supplier Y,0.493980332102828,1.012991713046036,51,SKU001,Warehouse A,30 Days,Brand Z,9551423030,23,138.7259930936313
1609,Product C,Home,72,Supplier Y,15.29982043786183,2.125037162100519,35,SKU001,Warehouse C,7 Days,Brand Y,9215118120,29,334.3784140467794
1610,Product C,Electronics,21,Supplier Y,19.61779802407799,4.656000148037112,92,SKU003,Warehouse C,30 Days,Brand Y,9620669445,16,218.0740768815841
1611,Product A,Electronics,61,Supplier Y,12.05148661679629,4.605910325880066,30,SKU002,Warehouse B,30 Days,Brand Y,9994089728,79,502.7110799522944
1612,Product A,Clothing,35,Supplier Y,3.230232404316047,3.075047783206032,13,SKU003,Warehouse B,7 Days,Brand Y,9852787038,41,481.2604998113187
1613,Product B,Electronics,48,Supplier X,26.49315454183388,3.21294748455849,62,SKU003,Warehouse A,7 Days,Brand Y,9790321855,80,902.4905632567901
1614,Product A,Clothing,15,Supplier Y,13.66596599785708,2.328032045268755,51,SKU002,Warehouse B,15 Days,Brand X,9659315588,11,44.39254797033367
1615,Product C,Home,71,Supplier X,39.80185774317812,1.974946648111239,53,SKU003,Warehouse C,30 Days,Brand Z,9429823204,26,326.6807809010857
1616,Product A,Clothing,15,Supplier Z,0.4026310812640599,4.260887416848472,49,SKU001,Warehouse C,7 Days,Brand X,9434373878,54,600.6913130771193
1617,Product B,Clothing,6,Supplier Y,42.12635256438052,1.425179441998566,88,SKU002,Warehouse A,15 Days,Brand X,9009690110,3,608.7537442255242
1618,Product B,Home,81,Supplier Y,47.73768394729785,2.949417483514543,53,SKU003,Warehouse C,30 Days,Brand X,9757104921,34,485.3249667240671
1619,Product B,Clothing,68,Supplier Y,35.80675315767848,3.537589037988338,89,SKU001,Warehouse B,7 Days,Brand Z,9943090432,64,817.5088854064874
1620,Product B,Electronics,22,Supplier Y,36.68220326312833,1.414721161484117,85,SKU002,Warehouse A,7 Days,Brand X,9514675804,75,72.0949497003142
1621,Product B,Electronics,32,Supplier X,46.67811558013666,3.078428381889385,72,SKU003,Warehouse A,30 Days,Brand X,9043648805,28,817.3328879243345
1622,Product A,Electronics,22,Supplier X,10.45356426501746,3.310085151649773,96,SKU002,Warehouse A,7 Days,Brand Y,9377086504,71,499.8066980313466
1623,Product A,Electronics,27,Supplier X,49.72827841042884,3.969984242029459,86,SKU001,Warehouse B,30 Days,Brand Z,9275070930,71,142.4230881262322
1624,Product A,Clothing,15,Supplier Z,38.67406016892709,1.939344196590131,98,SKU001,Warehouse C,30 Days,Brand Y,9225218203,75,886.8448944050729
1625,Product A,Clothing,44,Supplier X,36.32853541638968,2.173310013163033,83,SKU002,Warehouse B,30 Days,Brand Y,9096606340,35,652.7364917455538
1626,Product B,Home,86,Supplier Y,18.05452894976464,3.278084586532134,96,SKU001,Warehouse A,7 Days,Brand X,9649251732,33,171.9102299558979
1627,Product C,Clothing,92,Supplier Z,27.28887427028053,4.932505639926457,34,SKU001,Warehouse C,7 Days,Brand Y,9695752176,35,43.31322616503634
1628,Product A,Clothing,9,Supplier Z,32.69588941366735,1.869972731280458,29,SKU002,Warehouse A,30 Days,Brand X,9903872318,54,149.6985518493228
1629,Product C,Clothing,34,Supplier Y,31.0171430658608,4.943615308493856,54,SKU002,Warehouse B,15 Days,Brand Y,9140884053,3,612.7099805785896
1630,Product A,Home,73,Supplier Y,35.24923192387904,3.857370132217925,93,SKU003,Warehouse A,30 Days,Brand Z,9949611915,10,187.503272907448
1631,Product A,Electronics,15,Supplier Y,4.119086953920531,4.304328278520092,85,SKU003,Warehouse B,30 Days,Brand Z,9396573573,58,233.5054441262778
